Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Data_Clean,Year,Month,Month_Name,Quarter,Week_Number,Holiday_Status
36,9/9/2011,352961.0,1,77.94,3.499,214.6155,8.177,2011-09-09,2011,9,September,Q3,36,Holiday
36,16-09-2011,343108.0,0,82.06,3.473,214.7934,8.177,2011-09-16,2011,9,September,Q3,37,Non-Holiday
36,23-09-2011,322405.0,0,78.35,3.441,215.1233,8.177,2011-09-23,2011,9,September,Q3,38,Non-Holiday
36,30-09-2011,314910.0,0,81.52,3.328,215.4532,8.177,2011-09-30,2011,9,September,Q3,39,Non-Holiday
36,7/10/2011,346138.0,0,71.2,3.262,215.7831,7.716,2011-10-07,2011,10,October,Q4,40,Non-Holiday
36,14-10-2011,342077.0,0,74.16,3.234,216.0885,7.716,2011-10-14,2011,10,October,Q4,41,Non-Holiday
36,21-10-2011,328633.0,0,67.89,3.308,216.2468,7.716,2011-10-21,2011,10,October,Q4,42,Non-Holiday
36,28-10-2011,306194.0,0,71.31,3.306,216.4051,7.716,2011-10-28,2011,10,October,Q4,43,Non-Holiday
36,4/11/2011,313387.0,0,58.97,3.287,216.5634,7.716,2011-11-04,2011,11,November,Q4,44,Non-Holiday
36,11/11/2011,328499.0,0,63.5,3.254,216.7217,7.716,2011-11-11,2011,11,November,Q4,45,Non-Holiday
36,18-11-2011,332902.0,0,66.28,3.26,216.9396,7.716,2011-11-18,2011,11,November,Q4,46,Non-Holiday
36,25-11-2011,332812.0,1,66.41,3.181,217.1813,7.716,2011-11-25,2011,11,November,Q4,47,Holiday
36,2/12/2011,293351.0,0,53.57,3.164,217.4229,7.716,2011-12-02,2011,12,December,Q4,48,Non-Holiday
36,9/12/2011,312298.0,0,50.64,3.147,217.6646,7.716,2011-12-09,2011,12,December,Q4,49,Non-Holiday
36,16-12-2011,341504.0,0,58.31,3.133,217.8781,7.716,2011-12-16,2011,12,December,Q4,50,Non-Holiday
36,23-12-2011,325262.0,0,55.41,3.098,218.0542,7.716,2011-12-23,2011,12,December,Q4,51,Non-Holiday
36,30-12-2011,287425.0,1,48.26,3.132,218.2302,7.716,2011-12-30,2011,12,December,Q4,52,Holiday
36,6/1/2012,329468.0,0,57.18,3.129,218.4063,7.244,2012-01-06,2012,1,January,Q1,1,Non-Holiday
36,13-01-2012,325976.0,0,56.28,3.254,218.5823,7.244,2012-01-13,2012,1,January,Q1,2,Non-Holiday
36,20-01-2012,330927.0,0,58.9,3.275,218.6755,7.244,2012-01-20,2012,1,January,Q1,3,Non-Holiday
36,27-01-2012,301445.0,0,62.73,3.313,218.7687,7.244,2012-01-27,2012,1,January,Q1,4,Non-Holiday
36,3/2/2012,310983.0,0,61.33,3.421,218.8619,7.244,2012-02-03,2012,2,February,Q1,5,Non-Holiday
36,10/2/2012,335742.0,1,54.49,3.462,218.9551,7.244,2012-02-10,2012,2,February,Q1,6,Holiday
36,17-02-2012,326317.0,0,54.38,3.503,219.1148,7.244,2012-02-17,2012,2,February,Q1,7,Non-Holiday
36,24-02-2012,313270.0,0,62.21,3.55,219.3245,7.244,2012-02-24,2012,2,February,Q1,8,Non-Holiday
36,2/3/2012,315397.0,0,64.54,3.619,219.5341,7.244,2012-03-02,2012,3,March,Q1,9,Non-Holiday
36,9/3/2012,318675.0,0,63.19,3.647,219.7437,7.244,2012-03-09,2012,3,March,Q1,10,Non-Holiday
36,16-03-2012,335346.0,0,67.48,3.779,219.8956,7.244,2012-03-16,2012,3,March,Q1,11,Non-Holiday
36,23-03-2012,317873.0,0,69.18,3.845,219.9706,7.244,2012-03-23,2012,3,March,Q1,12,Non-Holiday
36,30-03-2012,304145.0,0,70.48,3.891,220.0455,7.244,2012-03-30,2012,3,March,Q1,13,Non-Holiday
36,6/4/2012,331026.0,0,73.95,3.934,220.1204,6.989,2012-04-06,2012,4,April,Q2,14,Non-Holiday
36,13-04-2012,339408.0,0,72.54,3.919,220.1953,6.989,2012-04-13,2012,4,April,Q2,15,Non-Holiday
36,20-04-2012,323915.0,0,70.87,3.918,220.2484,6.989,2012-04-20,2012,4,April,Q2,16,Non-Holiday
36,27-04-2012,308390.0,0,70.06,3.888,220.3014,6.989,2012-04-27,2012,4,April,Q2,17,Non-Holiday
36,4/5/2012,312468.0,0,77.17,3.835,220.3545,6.989,2012-05-04,2012,5,May,Q2,18,Non-Holiday
36,11/5/2012,330518.0,0,76.55,3.764,220.4076,6.989,2012-05-11,2012,5,May,Q2,19,Non-Holiday
36,18-05-2012,324801.0,0,73.7,3.713,220.4252,6.989,2012-05-18,2012,5,May,Q2,20,Non-Holiday
36,25-05-2012,306098.0,0,78.94,3.636,220.4287,6.989,2012-05-25,2012,5,May,Q2,21,Non-Holiday
36,1/6/2012,306006.0,0,80.74,3.567,220.4322,6.989,2012-06-01,2012,6,June,Q2,22,Non-Holiday
36,8/6/2012,338273.0,0,81.5,3.513,220.4357,6.989,2012-06-08,2012,6,June,Q2,23,Non-Holiday
36,15-06-2012,333147.0,0,82.15,3.407,220.4494,6.989,2012-06-15,2012,6,June,Q2,24,Non-Holiday
36,22-06-2012,306411.0,0,80.4,3.358,220.4886,6.989,2012-06-22,2012,6,June,Q2,25,Non-Holiday
36,29-06-2012,291530.0,0,86.68,3.273,220.5279,6.989,2012-06-29,2012,6,June,Q2,26,Non-Holiday
36,6/7/2012,306579.0,0,81.52,3.232,220.5671,6.623,2012-07-06,2012,7,July,Q3,27,Non-Holiday
36,13-07-2012,298337.0,0,78.15,3.245,220.6063,6.623,2012-07-13,2012,7,July,Q3,28,Non-Holiday
36,20-07-2012,303290.0,0,81.76,3.301,220.6149,6.623,2012-07-20,2012,7,July,Q3,29,Non-Holiday
36,27-07-2012,279643.0,0,84.0,3.392,220.6234,6.623,2012-07-27,2012,7,July,Q3,30,Non-Holiday
36,3/8/2012,304990.0,0,85.56,3.404,220.6319,6.623,2012-08-03,2012,8,August,Q3,31,Non-Holiday
36,10/8/2012,298948.0,0,84.41,3.49,220.6405,6.623,2012-08-10,2012,8,August,Q3,32,Non-Holiday
36,17-08-2012,314607.0,0,85.89,3.571,220.72,6.623,2012-08-17,2012,8,August,Q3,33,Non-Holiday
36,24-08-2012,282546.0,0,81.26,3.574,220.8527,6.623,2012-08-24,2012,8,August,Q3,34,Non-Holiday
36,31-08-2012,282647.0,0,84.79,3.608,220.9854,6.623,2012-08-31,2012,8,August,Q3,35,Non-Holiday
36,7/9/2012,293729.0,1,84.19,3.697,221.1181,6.623,2012-09-07,2012,9,September,Q3,36,Holiday
36,14-09-2012,301894.0,0,78.16,3.692,221.2601,6.623,2012-09-14,2012,9,September,Q3,37,Non-Holiday
36,21-09-2012,293804.0,0,75.98,3.709,221.4579,6.623,2012-09-21,2012,9,September,Q3,38,Non-Holiday
36,28-09-2012,270678.0,0,79.49,3.66,221.6556,6.623,2012-09-28,2012,9,September,Q3,39,Non-Holiday
36,5/10/2012,277138.0,0,73.57,3.611,221.8533,6.228,2012-10-05,2012,10,October,Q4,40,Non-Holiday
36,12/10/2012,300237.0,0,71.28,3.576,222.0511,6.228,2012-10-12,2012,10,October,Q4,41,Non-Holiday
36,19-10-2012,287360.0,0,74.06,3.57,222.0952,6.228,2012-10-19,2012,10,October,Q4,42,Non-Holiday
36,26-10-2012,272489.0,0,74.39,3.494,222.1137,6.228,2012-10-26,2012,10,October,Q4,43,Non-Holiday
37,5/2/2010,536007.0,0,45.97,2.572,209.853,8.554,2010-02-05,2010,2,February,Q1,5,Non-Holiday
37,12/2/2010,529853.0,1,46.11,2.548,209.997,8.554,2010-02-12,2010,2,February,Q1,6,Holiday
37,19-02-2010,510383.0,0,45.66,2.514,210.0451,8.554,2010-02-19,2010,2,February,Q1,7,Non-Holiday
37,26-02-2010,513616.0,0,50.87,2.561,210.0772,8.554,2010-02-26,2010,2,February,Q1,8,Non-Holiday
37,5/3/2010,519256.0,0,51.33,2.625,210.1093,8.554,2010-03-05,2010,3,March,Q1,9,Non-Holiday
37,12/3/2010,513015.0,0,61.96,2.667,210.1414,8.554,2010-03-12,2010,3,March,Q1,10,Non-Holiday
37,19-03-2010,460021.0,0,59.56,2.72,209.9803,8.554,2010-03-19,2010,3,March,Q1,11,Non-Holiday
37,26-03-2010,515778.0,0,55.76,2.732,209.7871,8.554,2010-03-26,2010,3,March,Q1,12,Non-Holiday
37,2/4/2010,540190.0,0,63.43,2.719,209.5939,8.464,2010-04-02,2010,4,April,Q2,13,Non-Holiday
37,9/4/2010,513328.0,0,68.54,2.77,209.4006,8.464,2010-04-09,2010,4,April,Q2,14,Non-Holiday
37,16-04-2010,524545.0,0,66.74,2.808,209.2691,8.464,2010-04-16,2010,4,April,Q2,15,Non-Holiday
37,23-04-2010,527020.0,0,68.03,2.795,209.22,8.464,2010-04-23,2010,4,April,Q2,16,Non-Holiday
37,30-04-2010,517851.0,0,70.9,2.78,209.1708,8.464,2010-04-30,2010,4,April,Q2,17,Non-Holiday
37,7/5/2010,543235.0,0,75.56,2.835,209.1216,8.464,2010-05-07,2010,5,May,Q2,18,Non-Holiday
37,14-05-2010,505196.0,0,77.53,2.854,209.1185,8.464,2010-05-14,2010,5,May,Q2,19,Non-Holiday
37,21-05-2010,510495.0,0,77.34,2.826,209.3923,8.464,2010-05-21,2010,5,May,Q2,20,Non-Holiday
37,28-05-2010,532241.0,0,80.87,2.759,209.6661,8.464,2010-05-28,2010,5,May,Q2,21,Non-Holiday
37,4/6/2010,479195.0,0,79.93,2.705,209.9398,8.464,2010-06-04,2010,6,June,Q2,22,Non-Holiday
37,11/6/2010,481915.0,0,82.3,2.668,210.2136,8.464,2010-06-11,2010,6,June,Q2,23,Non-Holiday
37,18-06-2010,505762.0,0,84.37,2.637,210.2108,8.464,2010-06-18,2010,6,June,Q2,24,Non-Holiday
37,25-06-2010,485419.0,0,84.14,2.653,210.0975,8.464,2010-06-25,2010,6,June,Q2,25,Non-Holiday
37,2/7/2010,498293.0,0,81.85,2.669,209.9842,8.36,2010-07-02,2010,7,July,Q3,26,Non-Holiday
37,9/7/2010,502456.0,0,81.74,2.642,209.8709,8.36,2010-07-09,2010,7,July,Q3,27,Non-Holiday
37,16-07-2010,485150.0,0,84.43,2.623,209.8631,8.36,2010-07-16,2010,7,July,Q3,28,Non-Holiday
37,23-07-2010,491998.0,0,82.6,2.608,209.9959,8.36,2010-07-23,2010,7,July,Q3,29,Non-Holiday
37,30-07-2010,487913.0,0,81.88,2.64,210.1287,8.36,2010-07-30,2010,7,July,Q3,30,Non-Holiday
37,6/8/2010,508577.0,0,85.49,2.627,210.2615,8.36,2010-08-06,2010,8,August,Q3,31,Non-Holiday
37,13-08-2010,491816.0,0,86.06,2.692,210.3943,8.36,2010-08-13,2010,8,August,Q3,32,Non-Holiday
37,20-08-2010,486931.0,0,85.54,2.664,210.3618,8.36,2010-08-20,2010,8,August,Q3,33,Non-Holiday
37,27-08-2010,512157.0,0,84.62,2.619,210.3292,8.36,2010-08-27,2010,8,August,Q3,34,Non-Holiday
37,3/9/2010,510428.0,0,82.29,2.577,210.2967,8.36,2010-09-03,2010,9,September,Q3,35,Non-Holiday
37,10/9/2010,510296.0,1,80.58,2.565,210.2641,8.36,2010-09-10,2010,9,September,Q3,36,Holiday
37,17-09-2010,501251.0,0,82.1,2.582,210.2925,8.36,2010-09-17,2010,9,September,Q3,37,Non-Holiday
37,24-09-2010,494265.0,0,79.17,2.624,210.3664,8.36,2010-09-24,2010,9,September,Q3,38,Non-Holiday
37,1/10/2010,529878.0,0,74.66,2.603,210.4404,8.476,2010-10-01,2010,10,October,Q4,39,Non-Holiday
37,8/10/2010,524484.0,0,66.34,2.633,210.5144,8.476,2010-10-08,2010,10,October,Q4,40,Non-Holiday
37,15-10-2010,498926.0,0,71.57,2.72,210.5806,8.476,2010-10-15,2010,10,October,Q4,41,Non-Holiday
37,22-10-2010,510425.0,0,72.24,2.725,210.6271,8.476,2010-10-22,2010,10,October,Q4,42,Non-Holiday
37,29-10-2010,514486.0,0,76.22,2.716,210.6737,8.476,2010-10-29,2010,10,October,Q4,43,Non-Holiday
37,5/11/2010,539683.0,0,62.72,2.689,210.7202,8.476,2010-11-05,2010,11,November,Q4,44,Non-Holiday
37,12/11/2010,517547.0,0,61.97,2.728,210.7668,8.476,2010-11-12,2010,11,November,Q4,45,Non-Holiday
37,19-11-2010,518124.0,0,56.73,2.771,210.6543,8.476,2010-11-19,2010,11,November,Q4,46,Non-Holiday
37,26-11-2010,518221.0,1,67.73,2.735,210.5153,8.476,2010-11-26,2010,11,November,Q4,47,Holiday
37,3/12/2010,508213.0,0,54.44,2.708,210.3763,8.476,2010-12-03,2010,12,December,Q4,48,Non-Holiday
37,10/12/2010,511208.0,0,51.83,2.843,210.2372,8.476,2010-12-10,2010,12,December,Q4,49,Non-Holiday
37,17-12-2010,534285.0,0,56.73,2.869,210.1787,8.476,2010-12-17,2010,12,December,Q4,50,Non-Holiday
37,24-12-2010,576810.0,0,59.1,2.886,210.1806,8.476,2010-12-24,2010,12,December,Q4,51,Non-Holiday
37,31-12-2010,460332.0,1,52.88,2.943,210.1824,8.476,2010-12-31,2010,12,December,Q4,52,Holiday
37,7/1/2011,542464.0,0,54.11,2.976,210.1842,8.395,2011-01-07,2011,1,January,Q1,1,Non-Holiday
37,14-01-2011,525617.0,0,42.87,2.983,210.238,8.395,2011-01-14,2011,1,January,Q1,2,Non-Holiday
37,21-01-2011,526487.0,0,51.18,3.016,210.6031,8.395,2011-01-21,2011,1,January,Q1,3,Non-Holiday
37,28-01-2011,513672.0,0,48.74,3.01,210.9682,8.395,2011-01-28,2011,1,January,Q1,4,Non-Holiday
37,4/2/2011,583835.0,0,46.68,2.989,211.3334,8.395,2011-02-04,2011,2,February,Q1,5,Non-Holiday
37,11/2/2011,522514.0,1,41.16,3.022,211.6985,8.395,2011-02-11,2011,2,February,Q1,6,Holiday
37,18-02-2011,536841.0,0,57.48,3.045,212.0064,8.395,2011-02-18,2011,2,February,Q1,7,Non-Holiday
37,25-02-2011,514758.0,0,67.73,3.065,212.2913,8.395,2011-02-25,2011,2,February,Q1,8,Non-Holiday
37,4/3/2011,527572.0,0,64.55,3.288,212.5762,8.395,2011-03-04,2011,3,March,Q1,9,Non-Holiday
37,11/3/2011,505610.0,0,59.15,3.459,212.8611,8.395,2011-03-11,2011,3,March,Q1,10,Non-Holiday
37,18-03-2011,478503.0,0,64.9,3.488,213.1097,8.395,2011-03-18,2011,3,March,Q1,11,Non-Holiday
37,25-03-2011,522106.0,0,71.07,3.473,213.3437,8.395,2011-03-25,2011,3,March,Q1,12,Non-Holiday
37,1/4/2011,534579.0,0,67.31,3.524,213.5777,8.3,2011-04-01,2011,4,April,Q2,13,Non-Holiday
37,8/4/2011,543703.0,0,69.39,3.622,213.8117,8.3,2011-04-08,2011,4,April,Q2,14,Non-Holiday
37,15-04-2011,543776.0,0,73.25,3.743,214.0262,8.3,2011-04-15,2011,4,April,Q2,15,Non-Holiday
37,22-04-2011,526434.0,0,74.57,3.807,214.1922,8.3,2011-04-22,2011,4,April,Q2,16,Non-Holiday
37,29-04-2011,502918.0,0,76.1,3.81,214.3581,8.3,2011-04-29,2011,4,April,Q2,17,Non-Holiday
37,6/5/2011,547513.0,0,69.56,3.906,214.524,8.3,2011-05-06,2011,5,May,Q2,18,Non-Holiday
37,13-05-2011,511872.0,0,76.73,3.899,214.69,8.3,2011-05-13,2011,5,May,Q2,19,Non-Holiday
37,20-05-2011,533564.0,0,73.02,3.907,214.4654,8.3,2011-05-20,2011,5,May,Q2,20,Non-Holiday
37,27-05-2011,507087.0,0,81.28,3.786,214.2408,8.3,2011-05-27,2011,5,May,Q2,21,Non-Holiday
37,3/6/2011,500381.0,0,82.96,3.699,214.0163,8.3,2011-06-03,2011,6,June,Q2,22,Non-Holiday
37,10/6/2011,509647.0,0,82.41,3.648,213.7917,8.3,2011-06-10,2011,6,June,Q2,23,Non-Holiday
37,17-06-2011,525132.0,0,84.43,3.637,213.7481,8.3,2011-06-17,2011,6,June,Q2,24,Non-Holiday
37,24-06-2011,509276.0,0,83.95,3.594,213.8403,8.3,2011-06-24,2011,6,June,Q2,25,Non-Holiday
37,1/7/2011,517021.0,0,85.33,3.524,213.9324,8.177,2011-07-01,2011,7,July,Q3,26,Non-Holiday
37,8/7/2011,489060.0,0,84.71,3.48,214.0246,8.177,2011-07-08,2011,7,July,Q3,27,Non-Holiday
37,15-07-2011,498750.0,0,85.63,3.575,214.1084,8.177,2011-07-15,2011,7,July,Q3,28,Non-Holiday
37,22-07-2011,505544.0,0,83.31,3.651,214.1713,8.177,2011-07-22,2011,7,July,Q3,29,Non-Holiday
37,29-07-2011,504975.0,0,84.99,3.682,214.2343,8.177,2011-07-29,2011,7,July,Q3,30,Non-Holiday
37,5/8/2011,510787.0,0,86.71,3.684,214.2973,8.177,2011-08-05,2011,8,August,Q3,31,Non-Holiday
37,12/8/2011,502504.0,0,87.64,3.638,214.3603,8.177,2011-08-12,2011,8,August,Q3,32,Non-Holiday
37,19-08-2011,506898.0,0,87.24,3.554,214.424,8.177,2011-08-19,2011,8,August,Q3,33,Non-Holiday
37,26-08-2011,527947.0,0,86.02,3.523,214.4878,8.177,2011-08-26,2011,8,August,Q3,34,Non-Holiday
37,2/9/2011,530368.0,0,87.5,3.533,214.5517,8.177,2011-09-02,2011,9,September,Q3,35,Non-Holiday
37,9/9/2011,506274.0,1,77.94,3.546,214.6155,8.177,2011-09-09,2011,9,September,Q3,36,Holiday
37,16-09-2011,513342.0,0,82.06,3.526,214.7934,8.177,2011-09-16,2011,9,September,Q3,37,Non-Holiday
37,23-09-2011,516557.0,0,78.35,3.467,215.1233,8.177,2011-09-23,2011,9,September,Q3,38,Non-Holiday
37,30-09-2011,516402.0,0,81.52,3.355,215.4532,8.177,2011-09-30,2011,9,September,Q3,39,Non-Holiday
37,7/10/2011,522817.0,0,71.2,3.285,215.7831,7.716,2011-10-07,2011,10,October,Q4,40,Non-Holiday
37,14-10-2011,513636.0,0,74.16,3.274,216.0885,7.716,2011-10-14,2011,10,October,Q4,41,Non-Holiday
37,21-10-2011,522784.0,0,67.89,3.353,216.2468,7.716,2011-10-21,2011,10,October,Q4,42,Non-Holiday
37,28-10-2011,517355.0,0,71.31,3.372,216.4051,7.716,2011-10-28,2011,10,October,Q4,43,Non-Holiday
37,4/11/2011,555926.0,0,58.97,3.332,216.5634,7.716,2011-11-04,2011,11,November,Q4,44,Non-Holiday
37,11/11/2011,501269.0,0,63.5,3.297,216.7217,7.716,2011-11-11,2011,11,November,Q4,45,Non-Holiday
37,18-11-2011,527495.0,0,66.28,3.308,216.9396,7.716,2011-11-18,2011,11,November,Q4,46,Non-Holiday
37,25-11-2011,522554.0,1,66.41,3.236,217.1813,7.716,2011-11-25,2011,11,November,Q4,47,Holiday
37,2/12/2011,527118.0,0,53.57,3.172,217.4229,7.716,2011-12-02,2011,12,December,Q4,48,Non-Holiday
37,9/12/2011,537225.0,0,50.64,3.158,217.6646,7.716,2011-12-09,2011,12,December,Q4,49,Non-Holiday
37,16-12-2011,533906.0,0,58.31,3.159,217.8781,7.716,2011-12-16,2011,12,December,Q4,50,Non-Holiday
37,23-12-2011,605791.0,0,55.41,3.112,218.0542,7.716,2011-12-23,2011,12,December,Q4,51,Non-Holiday
37,30-12-2011,451328.0,1,48.26,3.129,218.2302,7.716,2011-12-30,2011,12,December,Q4,52,Holiday
37,6/1/2012,558344.0,0,57.18,3.157,218.4063,7.244,2012-01-06,2012,1,January,Q1,1,Non-Holiday
37,13-01-2012,546221.0,0,56.28,3.261,218.5823,7.244,2012-01-13,2012,1,January,Q1,2,Non-Holiday
37,20-01-2012,543894.0,0,58.9,3.268,218.6755,7.244,2012-01-20,2012,1,January,Q1,3,Non-Holiday
37,27-01-2012,514117.0,0,62.73,3.29,218.7687,7.244,2012-01-27,2012,1,January,Q1,4,Non-Holiday
37,3/2/2012,555424.0,0,61.33,3.36,218.8619,7.244,2012-02-03,2012,2,February,Q1,5,Non-Holiday
37,10/2/2012,527041.0,1,54.49,3.409,218.9551,7.244,2012-02-10,2012,2,February,Q1,6,Holiday
37,17-02-2012,541071.0,0,54.38,3.51,219.1148,7.244,2012-02-17,2012,2,February,Q1,7,Non-Holiday
37,24-02-2012,518697.0,0,62.21,3.555,219.3245,7.244,2012-02-24,2012,2,February,Q1,8,Non-Holiday
37,2/3/2012,525559.0,0,64.54,3.63,219.5341,7.244,2012-03-02,2012,3,March,Q1,9,Non-Holiday
37,9/3/2012,535937.0,0,63.19,3.669,219.7437,7.244,2012-03-09,2012,3,March,Q1,10,Non-Holiday
37,16-03-2012,484588.0,0,67.48,3.734,219.8956,7.244,2012-03-16,2012,3,March,Q1,11,Non-Holiday
37,23-03-2012,520887.0,0,69.18,3.787,219.9706,7.244,2012-03-23,2012,3,March,Q1,12,Non-Holiday
37,30-03-2012,533735.0,0,70.48,3.845,220.0455,7.244,2012-03-30,2012,3,March,Q1,13,Non-Holiday
37,6/4/2012,564849.0,0,73.95,3.891,220.1204,6.989,2012-04-06,2012,4,April,Q2,14,Non-Holiday
37,13-04-2012,506973.0,0,72.54,3.891,220.1953,6.989,2012-04-13,2012,4,April,Q2,15,Non-Holiday
37,20-04-2012,523483.0,0,70.87,3.877,220.2484,6.989,2012-04-20,2012,4,April,Q2,16,Non-Holiday
37,27-04-2012,528807.0,0,70.06,3.814,220.3014,6.989,2012-04-27,2012,4,April,Q2,17,Non-Holiday
37,4/5/2012,535312.0,0,77.17,3.749,220.3545,6.989,2012-05-04,2012,5,May,Q2,18,Non-Holiday
37,11/5/2012,527983.0,0,76.55,3.688,220.4076,6.989,2012-05-11,2012,5,May,Q2,19,Non-Holiday
37,18-05-2012,534848.0,0,73.7,3.63,220.4252,6.989,2012-05-18,2012,5,May,Q2,20,Non-Holiday
37,25-05-2012,540626.0,0,78.94,3.561,220.4287,6.989,2012-05-25,2012,5,May,Q2,21,Non-Holiday
37,1/6/2012,531812.0,0,80.74,3.501,220.4322,6.989,2012-06-01,2012,6,June,Q2,22,Non-Holiday
37,8/6/2012,528941.0,0,81.5,3.452,220.4357,6.989,2012-06-08,2012,6,June,Q2,23,Non-Holiday
37,15-06-2012,508573.0,0,82.15,3.393,220.4494,6.989,2012-06-15,2012,6,June,Q2,24,Non-Holiday
37,22-06-2012,484033.0,0,80.4,3.346,220.4886,6.989,2012-06-22,2012,6,June,Q2,25,Non-Holiday
37,29-06-2012,508310.0,0,86.68,3.286,220.5279,6.989,2012-06-29,2012,6,June,Q2,26,Non-Holiday
37,6/7/2012,519498.0,0,81.52,3.227,220.5671,6.623,2012-07-06,2012,7,July,Q3,27,Non-Holiday
37,13-07-2012,506005.0,0,78.15,3.256,220.6063,6.623,2012-07-13,2012,7,July,Q3,28,Non-Holiday
37,20-07-2012,503745.0,0,81.76,3.311,220.6149,6.623,2012-07-20,2012,7,July,Q3,29,Non-Holiday
37,27-07-2012,514489.0,0,84.0,3.407,220.6234,6.623,2012-07-27,2012,7,July,Q3,30,Non-Holiday
37,3/8/2012,521959.0,0,85.56,3.417,220.6319,6.623,2012-08-03,2012,8,August,Q3,31,Non-Holiday
37,10/8/2012,500965.0,0,84.41,3.494,220.6405,6.623,2012-08-10,2012,8,August,Q3,32,Non-Holiday
37,17-08-2012,509634.0,0,85.89,3.571,220.72,6.623,2012-08-17,2012,8,August,Q3,33,Non-Holiday
37,24-08-2012,522665.0,0,81.26,3.62,220.8527,6.623,2012-08-24,2012,8,August,Q3,34,Non-Holiday
37,31-08-2012,538344.0,0,84.79,3.638,220.9854,6.623,2012-08-31,2012,8,August,Q3,35,Non-Holiday
37,7/9/2012,526838.0,1,84.19,3.73,221.1181,6.623,2012-09-07,2012,9,September,Q3,36,Holiday
37,14-09-2012,514652.0,0,78.16,3.717,221.2601,6.623,2012-09-14,2012,9,September,Q3,37,Non-Holiday
37,21-09-2012,521321.0,0,75.98,3.721,221.4579,6.623,2012-09-21,2012,9,September,Q3,38,Non-Holiday
37,28-09-2012,527953.0,0,79.49,3.666,221.6556,6.623,2012-09-28,2012,9,September,Q3,39,Non-Holiday
37,5/10/2012,546122.0,0,73.57,3.617,221.8533,6.228,2012-10-05,2012,10,October,Q4,40,Non-Holiday
37,12/10/2012,521811.0,0,71.28,3.601,222.0511,6.228,2012-10-12,2012,10,October,Q4,41,Non-Holiday
37,19-10-2012,551969.0,0,74.06,3.594,222.0952,6.228,2012-10-19,2012,10,October,Q4,42,Non-Holiday
37,26-10-2012,534738.0,0,74.39,3.506,222.1137,6.228,2012-10-26,2012,10,October,Q4,43,Non-Holiday
38,5/2/2010,358496.0,0,49.47,2.962,126.4421,13.975,2010-02-05,2010,2,February,Q1,5,Non-Holiday
38,12/2/2010,342215.0,1,47.87,2.946,126.4963,13.975,2010-02-12,2010,2,February,Q1,6,Holiday
38,19-02-2010,327238.0,0,54.83,2.915,126.5263,13.975,2010-02-19,2010,2,February,Q1,7,Non-Holiday
38,26-02-2010,334223.0,0,50.23,2.825,126.5523,13.975,2010-02-26,2010,2,February,Q1,8,Non-Holiday
38,5/3/2010,372240.0,0,53.77,2.987,126.5783,13.975,2010-03-05,2010,3,March,Q1,9,Non-Holiday
38,12/3/2010,342024.0,0,50.11,2.925,126.6043,13.975,2010-03-12,2010,3,March,Q1,10,Non-Holiday
38,19-03-2010,333025.0,0,59.57,3.054,126.6066,13.975,2010-03-19,2010,3,March,Q1,11,Non-Holiday
38,26-03-2010,335858.0,0,60.06,3.083,126.6051,13.975,2010-03-26,2010,3,March,Q1,12,Non-Holiday
38,2/4/2010,368930.0,0,59.84,3.086,126.6035,14.099,2010-04-02,2010,4,April,Q2,13,Non-Holiday
38,9/4/2010,341630.0,0,59.25,3.09,126.6019,14.099,2010-04-09,2010,4,April,Q2,14,Non-Holiday
38,16-04-2010,337723.0,0,64.95,3.109,126.5621,14.099,2010-04-16,2010,4,April,Q2,15,Non-Holiday
38,23-04-2010,335122.0,0,64.55,3.05,126.4713,14.099,2010-04-23,2010,4,April,Q2,16,Non-Holiday
38,30-04-2010,337980.0,0,67.38,3.105,126.3806,14.099,2010-04-30,2010,4,April,Q2,17,Non-Holiday
38,7/5/2010,383657.0,0,70.15,3.127,126.2898,14.099,2010-05-07,2010,5,May,Q2,18,Non-Holiday
38,14-05-2010,346174.0,0,68.44,3.145,126.2085,14.099,2010-05-14,2010,5,May,Q2,19,Non-Holiday
38,21-05-2010,340497.0,0,76.2,3.12,126.1844,14.099,2010-05-21,2010,5,May,Q2,20,Non-Holiday
38,28-05-2010,326469.0,0,67.84,3.058,126.1602,14.099,2010-05-28,2010,5,May,Q2,21,Non-Holiday
38,4/6/2010,376185.0,0,81.39,2.941,126.1361,14.099,2010-06-04,2010,6,June,Q2,22,Non-Holiday
38,11/6/2010,354829.0,0,90.84,2.949,126.1119,14.099,2010-06-11,2010,6,June,Q2,23,Non-Holiday
38,18-06-2010,335692.0,0,81.06,3.043,126.114,14.099,2010-06-18,2010,6,June,Q2,24,Non-Holiday
38,25-06-2010,322047.0,0,87.27,3.084,126.1266,14.099,2010-06-25,2010,6,June,Q2,25,Non-Holiday
38,2/7/2010,361181.0,0,91.98,3.105,126.1392,14.18,2010-07-02,2010,7,July,Q3,26,Non-Holiday
38,9/7/2010,343850.0,0,90.37,3.1,126.1518,14.18,2010-07-09,2010,7,July,Q3,27,Non-Holiday
38,16-07-2010,338278.0,0,97.18,3.094,126.1498,14.18,2010-07-16,2010,7,July,Q3,28,Non-Holiday
38,23-07-2010,328337.0,0,99.22,3.112,126.1284,14.18,2010-07-23,2010,7,July,Q3,29,Non-Holiday
38,30-07-2010,336378.0,0,96.31,3.017,126.1069,14.18,2010-07-30,2010,7,July,Q3,30,Non-Holiday
